,worker_id,rev_id,toxicity,toxicity_score,gender,english_first_language,age_group,education
478,537,132242784754.0,79,-15.0,male,0,18-30,hs
479,538,135750525192.0,41,332.0,male,0,30-45,bachelors
480,540,138519795078.0,44,190.0,male,0,30-45,hs
481,541,128264790794.0,73,-47.0,female,0,30-45,bachelors
482,542,60066968605.0,30,-21.0,male,0,30-45,bachelors
483,543,8522482671.0,5,15.0,male,0,18-30,professional
484,544,141406277614.0,47,371.0,male,0,18-30,hs
485,545,142955539565.0,99,182.0,male,0,18-30,masters
486,546,130519542730.0,43,-8.0,female,1,18-30,bachelors
487,550,133215175026.0,50,273.0,female,0,30-45,masters
488,551,131497188563.0,56,248.0,male,0,30-45,bachelors
489,553,122212165226.0,35,47.0,male,0,18-30,bachelors
490,554,25160099888.0,2,46.0,male,0,18-30,hs
491,555,129985296595.0,61,-28.0,male,0,18-30,bachelors
492,556,139075667203.0,29,374.0,male,0,18-30,hs
493,557,124418387777.0,58,257.0,male,0,18-30,hs
494,558,131262031935.0,48,11.0,male,0,18-30,bachelors
495,559,126677278975.0,42,106.0,female,0,18-30,hs
496,560,130502903058.0,68,-54.0,male,1,18-30,bachelors
497,561,134388496272.0,72,4.0,female,0,30-45,bachelors
498,562,133514139004.0,55,-8.0,male,0,18-30,bachelors
499,563,137250089237.0,58,-17.0,male,0,30-45,bachelors
500,566,102960107221.0,26,-33.0,female,0,18-30,bachelors
501,567,129639540740.0,59,-63.0,male,0,18-30,bachelors
502,569,55521224220.0,12,66.0,male,0,18-30,hs
503,570,70860425661.0,54,-41.0,female,0,18-30,bachelors
504,572,109945948135.0,81,-8.0,female,0,18-30,hs
505,574,92737843969.0,37,102.0,male,0,30-45,hs
506,575,132352008007.0,66,-52.0,male,0,18-30,hs
507,576,129562481680.0,58,204.0,male,0,30-45,masters
508,577,136823755783.0,87,39.0,male,0,30-45,hs
509,579,141335648403.0,46,59.0,male,0,18-30,masters
510,580,140409993108.0,28,6.0,male,0,18-30,masters
511,581,58637947982.0,44,-19.0,male,0,30-45,hs
512,582,134882482424.0,75,244.0,female,0,30-45,bachelors
513,584,134007362678.0,86,-30.0,male,0,30-45,masters
514,585,123704567881.0,26,363.0,male,0,45-60,bachelors
515,587,73114939897.0,18,-20.0,female,1,30-45,masters
516,588,136788190840.0,56,266.0,male,0,18-30,bachelors
517,589,121175625511.0,32,352.0,male,0,30-45,professional
518,590,125840722164.0,31,-20.0,male,0,30-45,hs
519,591,138144664297.0,148,-107.0,male,0,30-45,masters
520,593,106866203010.0,73,44.0,female,0,30-45,professional
521,594,127517047066.0,43,54.0,male,1,18-30,hs
522,595,145507299542.0,60,95.0,male,0,18-30,professional
523,596,123462005280.0,63,-27.0,male,0,30-45,bachelors
524,597,143567696052.0,52,121.0,male,0,45-60,hs
525,598,137556133877.0,80,-120.0,female,0,18-30,masters
526,599,133984663790.0,45,-74.0,male,0,30-45,hs
527,600,94314371876.0,153,-47.0,male,0,18-30,bachelors
528,601,139186220574.0,72,-8.0,male,0,,hs
529,602,122721848720.0,46,229.0,male,0,30-45,professional
530,603,135628854575.0,58,-39.0,male,0,30-45,bachelors
531,604,141135190724.0,41,361.0,male,0,18-30,bachelors
532,605,137733542857.0,71,182.0,female,0,30-45,some
533,606,135394478358.0,50,328.0,male,0,30-45,professional
534,607,138287251939.0,160,34.0,male,0,30-45,bachelors
535,608,135208101059.0,80,262.0,male,0,18-30,masters
536,609,136410792322.0,55,106.0,male,0,30-45,hs
537,610,138363838777.0,154,125.0,female,0,30-45,hs
538,612,2478001453.0,8,-9.0,male,1,18-30,bachelors
539,613,131892905080.0,65,-19.0,female,0,18-30,hs
540,615,124074992854.0,65,246.0,female,0,18-30,professional
541,617,122058011853.0,29,201.0,male,0,30-45,hs
542,618,126123690883.0,43,239.0,male,1,45-60,bachelors
543,619,132074397525.0,49,251.0,male,0,18-30,professional
544,620,124338088778.0,53,-16.0,male,0,30-45,masters
545,621,130530671528.0,162,-75.0,male,0,30-45,professional
546,623,131088994080.0,16,-12.0,female,0,18-30,doctorate
547,624,125047889758.0,80,63.0,male,0,18-30,hs
548,625,129674107881.0,21,29.0,male,0,18-30,masters
549,626,134578461088.0,32,-36.0,male,0,18-30,hs
550,627,130250589725.0,97,153.0,female,0,30-45,bachelors
551,628,106838082027.0,46,-29.0,male,0,18-30,professional
552,629,123505135651.0,47,188.0,female,0,30-45,hs
553,630,127345941447.0,80,87.0,female,0,45-60,bachelors
554,631,119765061950.0,88,52.0,male,0,30-45,bachelors
555,632,128090040760.0,89,52.0,male,0,18-30,bachelors
556,633,109206111757.0,28,17.0,male,0,30-45,masters
557,634,15154506366.0,8,-5.0,female,0,30-45,masters
558,635,124129419649.0,77,219.0,female,0,Over 60,professional
559,636,143068001138.0,85,253.0,female,0,30-45,bachelors
560,637,139252840408.0,51,115.0,female,0,30-45,bachelors
561,638,142572743797.0,68,250.0,female,0,18-30,masters
562,639,131115910860.0,149,-135.0,female,0,18-30,masters
563,640,134728918277.0,80,-64.0,male,1,18-30,hs
564,641,5720131071.0,3,3.0,male,0,30-45,bachelors
565,642,140246771553.0,54,-56.0,male,0,18-30,bachelors
566,643,145805797720.0,78,216.0,male,0,18-30,some
567,644,132756745606.0,57,-21.0,male,0,18-30,hs
568,645,141935125834.0,49,417.0,male,0,18-30,hs
569,646,129624364076.0,45,19.0,female,0,30-45,bachelors
570,647,135464065776.0,100,-86.0,male,0,18-30,professional
571,648,137071619264.0,62,259.0,male,0,18-30,hs
572,649,125645143026.0,90,126.0,male,0,30-45,bachelors
573,650,129274534061.0,85,266.0,male,0,18-30,bachelors
574,651,143937799634.0,52,-31.0,male,0,18-30,bachelors
575,652,137075186358.0,72,97.0,male,0,30-45,bachelors
576,653,103521950184.0,83,-40.0,male,0,18-30,bachelors
577,654,140533228393.0,72,-68.0,male,0,30-45,professional
578,655,133710941827.0,80,238.0,male,0,18-30,bachelors
579,656,140702578707.0,61,146.0,male,0,18-30,professional
580,657,104615245198.0,91,106.0,female,0,18-30,professional
581,658,135669062634.0,43,359.0,male,0,18-30,hs
582,660,136248074779.0,52,-54.0,male,0,18-30,hs
583,661,138080497800.0,98,96.0,female,0,30-45,bachelors
584,662,119116991478.0,44,239.0,male,0,18-30,bachelors
585,664,23252432189.0,12,24.0,male,1,30-45,hs
586,665,13219905085.0,8,24.0,female,0,30-45,professional
587,667,137470384678.0,70,18.0,male,0,18-30,bachelors
588,668,108087571942.0,45,143.0,female,1,30-45,bachelors
589,669,124896322701.0,32,351.0,female,0,18-30,bachelors
590,670,129343640229.0,41,328.0,male,0,,bachelors
591,671,125614810535.0,58,-14.0,female,0,30-45,masters
592,672,124612738252.0,53,37.0,male,0,18-30,bachelors
593,673,131406664097.0,56,289.0,male,0,30-45,hs
594,674,121030482111.0,42,-14.0,female,0,18-30,bachelors
595,675,128671526724.0,38,-37.0,female,0,30-45,masters
596,676,133915640643.0,71,127.0,male,0,45-60,masters
597,677,134876846165.0,53,5.0,male,0,45-60,bachelors
598,678,132534953021.0,48,-31.0,male,0,30-45,masters
599,679,142202204339.0,51,28.0,male,1,18-30,masters
600,680,127626353661.0,53,-26.0,male,0,18-30,masters
601,681,133701832527.0,97,-46.0,male,0,18-30,hs
602,682,7846011302.0,6,7.0,female,0,45-60,bachelors
603,683,139800727002.0,63,-3.0,male,0,18-30,professional
604,684,94211173422.0,43,16.0,male,0,30-45,bachelors
605,685,146073052480.0,58,162.0,male,0,18-30,hs
606,686,137156872929.0,44,-19.0,female,0,18-30,masters
607,687,111492314965.0,92,-27.0,female,0,18-30,bachelors
608,688,145837466812.0,74,283.0,male,0,30-45,bachelors
609,689,2977086378.0,2,0.0,male,0,45-60,professional
610,690,140882992699.0,33,233.0,male,0,30-45,bachelors
611,691,136736948831.0,57,3.0,male,0,18-30,masters
612,692,137904946769.0,39,59.0,female,0,30-45,doctorate
613,693,124365857582.0,67,164.0,male,0,30-45,masters
614,694,140442471322.0,52,-48.0,male,0,18-30,hs
615,695,129347861662.0,66,282.0,female,0,30-45,bachelors
616,696,7533354677.0,3,15.0,male,1,18-30,doctorate
617,699,141965157563.0,39,194.0,female,0,18-30,bachelors
618,700,3648702853.0,3,1.0,female,0,18-30,hs
619,701,133767273378.0,37,-21.0,male,0,30-45,bachelors
620,704,131356221563.0,64,-72.0,male,0,18-30,professional
621,705,125961254146.0,56,-32.0,male,0,18-30,professional
622,706,126487021868.0,53,3.0,male,0,30-45,some
623,708,100099428643.0,61,68.0,male,0,30-45,bachelors
624,709,135907908711.0,25,43.0,male,0,Under 18,some
625,710,133090729843.0,61,246.0,male,0,18-30,hs
626,711,126305057898.0,60,-21.0,female,0,30-45,masters
627,712,105509689856.0,50,85.0,male,0,18-30,hs
628,713,138010728830.0,83,127.0,male,0,30-45,bachelors
629,714,135880078225.0,67,27.0,male,0,18-30,masters
630,715,134396320611.0,50,-5.0,male,0,18-30,hs
631,716,139099957245.0,28,153.0,male,0,18-30,hs
632,717,31826256859.0,33,3.0,male,1,45-60,masters
633,718,128658208777.0,63,-34.0,female,0,30-45,hs
634,719,1132964626.0,3,-1.0,male,1,30-45,hs
635,720,133002600653.0,232,-196.0,male,0,30-45,bachelors
636,721,132110113743.0,49,328.0,male,0,18-30,hs
637,722,125143386418.0,57,237.0,male,0,30-45,hs
638,723,140384660175.0,46,-33.0,female,0,30-45,bachelors
639,724,134781473504.0,54,-23.0,male,0,30-45,hs
640,725,129193267683.0,74,-32.0,male,0,30-45,bachelors
641,726,135334749437.0,48,-20.0,male,0,30-45,bachelors
642,727,142335883799.0,123,98.0,male,0,18-30,bachelors
643,728,113599788876.0,123,-81.0,female,0,18-30,hs
644,729,135902415793.0,61,-1.0,male,0,18-30,bachelors
645,730,144706230403.0,40,-27.0,male,0,18-30,hs
646,731,133288959389.0,160,-29.0,male,0,18-30,masters
647,732,141348235950.0,23,-23.0,male,0,30-45,masters
648,734,131646718269.0,29,-10.0,male,1,18-30,professional
649,735,134516957701.0,76,206.0,male,0,30-45,masters
650,736,140210913280.0,52,119.0,male,0,30-45,professional
651,738,132169955050.0,46,262.0,male,0,18-30,hs
652,739,138348599611.0,47,-66.0,male,0,30-45,masters
653,740,125473877134.0,95,254.0,female,0,30-45,bachelors
654,742,136655864730.0,66,272.0,male,0,18-30,masters
655,743,140976578166.0,57,-45.0,male,0,18-30,bachelors
656,744,86010984886.0,32,198.0,male,0,18-30,hs
657,745,135587788903.0,56,-8.0,female,0,45-60,masters
658,746,141847246858.0,46,-2.0,male,0,18-30,bachelors
659,747,131382105296.0,87,-53.0,female,0,18-30,professional
660,748,143347635629.0,44,-25.0,male,1,18-30,masters
661,749,144355628868.0,50,-27.0,male,0,18-30,bachelors
662,750,140765200128.0,61,297.0,male,0,30-45,bachelors
663,751,136330445817.0,76,-30.0,female,0,18-30,bachelors
664,752,141678956221.0,54,179.0,female,1,45-60,bachelors
665,753,36121656864.0,9,10.0,male,0,30-45,doctorate
666,754,131823872086.0,67,62.0,male,0,30-45,bachelors
667,755,141078066526.0,46,-2.0,male,0,18-30,bachelors
668,756,4501288835.0,4,1.0,male,0,30-45,masters
669,757,113661162687.0,86,106.0,male,1,30-45,bachelors
670,758,138115092691.0,88,173.0,male,0,30-45,doctorate
671,759,89828187340.0,36,45.0,male,0,45-60,masters
672,761,115383092946.0,57,194.0,male,0,30-45,bachelors
673,764,4951828375.0,4,12.0,male,0,30-45,bachelors
674,767,145719014734.0,32,3.0,male,0,Under 18,bachelors
675,768,142771193023.0,78,287.0,male,0,18-30,masters
676,769,144844495882.0,26,396.0,male,0,18-30,bachelors
677,770,138847461738.0,48,-3.0,male,0,30-45,hs
678,771,140621070668.0,35,261.0,male,0,18-30,hs
679,772,132965986798.0,65,-14.0,male,0,18-30,bachelors
680,773,138586039366.0,74,-41.0,male,1,30-45,bachelors
681,774,139332075065.0,52,2.0,female,0,18-30,hs
682,775,136907952487.0,89,-68.0,female,0,30-45,hs
683,776,136963379066.0,78,225.0,male,0,30-45,professional
684,777,138881380412.0,59,164.0,male,0,18-30,hs
685,778,142371283685.0,51,238.0,male,1,18-30,bachelors
686,779,136491763280.0,37,259.0,male,0,18-30,bachelors
687,780,56438771692.0,43,58.0,female,0,30-45,bachelors
688,781,138320937715.0,42,373.0,male,0,18-30,hs
689,782,124856082138.0,83,56.0,male,0,30-45,bachelors
690,786,131058312417.0,45,41.0,male,0,18-30,hs
691,787,133076991037.0,44,297.0,male,0,18-30,hs
692,788,125675928025.0,40,-16.0,female,0,18-30,professional
693,790,122485553259.0,101,37.0,male,0,18-30,bachelors
694,792,122336580667.0,100,-95.0,female,0,18-30,bachelors
695,795,129360894086.0,40,99.0,male,0,18-30,professional
696,796,22952408895.0,16,11.0,female,0,18-30,bachelors
697,797,96323527608.0,43,25.0,female,0,18-30,masters
698,798,140419972099.0,55,-26.0,male,1,30-45,doctorate
699,799,134805920585.0,134,107.0,female,0,,masters
700,800,137613692673.0,45,338.0,male,0,30-45,bachelors
701,801,129892136673.0,34,164.0,female,0,18-30,bachelors
702,802,140199028712.0,75,239.0,female,0,30-45,professional
703,805,135012968478.0,49,281.0,male,1,18-30,some
704,806,147964069164.0,50,-11.0,male,0,18-30,bachelors
705,807,134448652848.0,51,232.0,male,1,18-30,professional
706,808,131025044250.0,64,143.0,male,0,30-45,some
707,809,131742715541.0,68,221.0,male,1,18-30,masters
708,810,6385890518.0,2,3.0,female,0,30-45,hs
709,811,143995978511.0,37,-23.0,female,0,30-45,bachelors
710,812,127478538884.0,30,150.0,male,0,18-30,bachelors
711,813,133269604473.0,101,-65.0,male,0,18-30,bachelors
712,814,136982042136.0,68,42.0,male,0,45-60,masters
713,815,140597433980.0,49,-10.0,male,0,30-45,masters
714,816,36406941735.0,39,26.0,female,0,18-30,hs
715,817,135144635674.0,232,-154.0,male,0,30-45,bachelors
716,818,136949804638.0,65,285.0,female,1,30-45,bachelors
717,819,142777930433.0,48,340.0,female,0,18-30,hs
718,820,49944377230.0,53,28.0,male,1,30-45,masters
719,822,145313911712.0,62,190.0,male,0,30-45,hs
720,823,126218313111.0,49,68.0,female,1,30-45,bachelors
721,824,127976913959.0,63,229.0,female,1,45-60,bachelors
722,825,122685884329.0,41,294.0,female,0,18-30,bachelors
723,826,133604541199.0,101,-27.0,female,0,30-45,bachelors
724,827,129181098529.0,32,8.0,male,0,18-30,bachelors
725,828,121373311895.0,63,19.0,male,1,18-30,hs
726,831,126805020721.0,53,185.0,female,0,18-30,hs
727,832,129968708588.0,60,162.0,female,0,30-45,hs
728,833,139248501089.0,49,113.0,male,0,18-30,hs
729,834,147026185077.0,52,25.0,male,0,30-45,bachelors
730,835,136053191312.0,51,231.0,male,0,18-30,masters
731,836,129987581592.0,52,316.0,female,1,18-30,bachelors
732,837,138499680756.0,71,275.0,male,1,45-60,hs
733,838,105704438548.0,95,93.0,male,0,18-30,bachelors
734,839,139329676550.0,75,255.0,male,0,18-30,bachelors
735,840,131490056700.0,50,62.0,male,0,18-30,hs
736,841,134681808778.0,70,6.0,male,0,30-45,bachelors
737,842,135078706401.0,63,161.0,female,0,18-30,bachelors
738,843,139331454604.0,115,163.0,female,0,30-45,masters
739,844,136093989202.0,66,-50.0,male,1,18-30,professional
740,845,133598052246.0,104,-27.0,female,0,45-60,hs
741,846,136925425811.0,69,144.0,female,0,18-30,bachelors
742,847,127683531031.0,58,-27.0,male,0,18-30,bachelors
743,848,32290352564.0,7,68.0,male,1,30-45,bachelors
744,849,135686759678.0,53,156.0,male,0,30-45,masters
745,850,115653773146.0,86,116.0,male,1,30-45,hs
746,851,30705189011.0,24,15.0,male,0,18-30,masters
747,852,142365355287.0,60,-30.0,male,0,18-30,professional
748,853,78095867931.0,77,76.0,female,0,30-45,hs
749,854,134819350209.0,116,-25.0,female,0,45-60,professional
750,855,5820476113.0,3,15.0,male,0,,bachelors
751,856,122446665241.0,73,174.0,female,0,30-45,bachelors
752,857,133768778568.0,57,-50.0,male,0,18-30,professional
753,858,133836199472.0,95,20.0,male,0,18-30,hs
754,859,88712426231.0,38,-33.0,female,0,18-30,hs
755,860,16354933418.0,9,28.0,female,1,30-45,masters
756,861,142475887437.0,65,304.0,male,0,,professional
757,862,28410073800.0,14,54.0,male,0,45-60,masters
758,863,138377951563.0,62,240.0,male,0,18-30,hs
759,865,144002279661.0,37,-26.0,male,0,18-30,hs
760,866,134983749268.0,51,-57.0,female,0,18-30,bachelors
761,867,116180059145.0,62,185.0,male,1,18-30,bachelors
762,868,132744149525.0,49,-35.0,female,0,18-30,bachelors
763,869,135034694742.0,61,305.0,male,0,18-30,hs
764,870,130313206840.0,92,228.0,male,0,30-45,bachelors
765,871,128331329373.0,62,-36.0,female,0,30-45,professional
766,872,136488737234.0,62,220.0,male,0,30-45,bachelors
767,873,142860264068.0,66,207.0,male,1,30-45,professional
768,874,137882888603.0,53,38.0,male,0,18-30,bachelors
769,875,135067498048.0,73,-29.0,male,0,18-30,professional
770,876,118228571761.0,45,-20.0,female,0,18-30,professional
771,879,116865162678.0,54,189.0,female,1,18-30,hs
772,880,64298404954.0,32,16.0,male,1,30-45,masters
773,881,133435341019.0,70,234.0,male,0,18-30,bachelors
774,883,135642621080.0,69,298.0,male,1,30-45,bachelors
775,884,135164239993.0,85,178.0,female,0,18-30,bachelors
776,885,139427377203.0,70,-76.0,male,0,18-30,professional
777,886,141661851419.0,53,352.0,male,0,18-30,bachelors
778,887,131557679781.0,39,56.0,female,0,45-60,hs
779,888,102596507495.0,118,81.0,male,0,18-30,hs
780,889,136001862152.0,66,287.0,male,0,18-30,masters
781,890,112750305369.0,40,-40.0,male,0,18-30,hs
782,891,127448631001.0,52,44.0,female,0,18-30,bachelors
783,892,139409938557.0,53,283.0,female,0,18-30,hs
784,893,108103967851.0,81,-12.0,male,0,30-45,professional
785,894,133232683675.0,113,-52.0,male,0,,hs
786,895,136620099683.0,49,279.0,female,0,30-45,professional
787,896,128306532290.0,89,171.0,male,1,18-30,bachelors
788,897,130603414261.0,31,-7.0,female,0,18-30,bachelors
789,898,131855114251.0,21,117.0,female,0,18-30,masters
790,899,128452252573.0,53,-48.0,female,1,18-30,professional
791,900,105397840018.0,106,118.0,female,1,45-60,hs
792,901,128352070151.0,50,279.0,male,0,18-30,bachelors
793,903,120993316826.0,56,252.0,male,0,18-30,professional
794,904,122692775104.0,109,125.0,male,0,18-30,hs
795,905,127229236734.0,79,231.0,male,0,18-30,hs
796,906,133912832247.0,83,-5.0,male,0,30-45,bachelors
797,907,130888346311.0,58,199.0,female,0,30-45,hs
798,908,124185855938.0,46,-32.0,male,0,30-45,professional
799,909,141151619921.0,68,93.0,male,1,18-30,hs
800,911,7774349371.0,6,7.0,female,0,Over 60,hs
801,912,128974651760.0,46,328.0,male,0,30-45,professional
802,913,135880360408.0,45,304.0,male,0,18-30,bachelors
803,915,111187954027.0,39,21.0,male,0,30-45,bachelors
804,916,138465196686.0,56,-64.0,male,0,30-45,masters
805,917,127928548680.0,55,-90.0,male,0,18-30,bachelors
806,918,132439660533.0,53,-14.0,male,0,18-30,masters
807,919,127357304043.0,37,257.0,female,0,18-30,hs
808,920,130440135935.0,82,216.0,female,0,45-60,masters
809,921,124885678751.0,79,-32.0,female,0,18-30,hs
810,922,105213994952.0,34,293.0,male,1,,bachelors
811,923,137341856162.0,50,28.0,male,0,18-30,bachelors
812,924,141066300845.0,28,375.0,female,0,18-30,hs
813,925,148171207612.0,37,52.0,male,0,Under 18,hs
814,926,142581212581.0,39,-15.0,male,0,18-30,bachelors
815,927,135105518435.0,104,150.0,male,0,30-45,professional
816,928,134623258512.0,49,167.0,male,0,18-30,bachelors
817,929,137907702491.0,43,-30.0,female,0,18-30,bachelors
818,932,135084867333.0,119,134.0,male,1,18-30,bachelors
819,933,132028300944.0,67,-62.0,male,0,,some
820,934,135211379656.0,81,-77.0,male,0,30-45,professional
821,935,134454278695.0,152,9.0,female,0,30-45,hs
822,936,123932727945.0,66,71.0,male,0,30-45,masters
823,937,131923107651.0,120,-108.0,female,0,18-30,masters
824,938,136227058061.0,55,127.0,male,0,30-45,bachelors
825,939,137764944239.0,64,29.0,female,0,18-30,professional
826,940,142543641517.0,59,-56.0,female,0,18-30,bachelors
827,941,122230908898.0,77,-19.0,male,1,18-30,bachelors
828,942,133168373617.0,39,4.0,female,0,45-60,some
829,943,131761608516.0,46,48.0,female,0,18-30,hs
830,944,126455320872.0,34,162.0,male,0,30-45,masters
831,945,24857418998.0,20,62.0,female,1,30-45,hs
832,946,128083213949.0,58,-1.0,female,0,30-45,hs
833,947,129508250666.0,78,184.0,male,0,18-30,bachelors
834,949,136808866192.0,55,269.0,female,0,30-45,hs
835,951,65300395606.0,35,116.0,female,1,30-45,doctorate
836,953,76036278140.0,21,41.0,female,0,18-30,hs
837,954,136873578064.0,70,9.0,male,0,18-30,professional
838,955,136726485776.0,74,9.0,male,0,18-30,bachelors
839,956,125786108805.0,69,173.0,male,0,30-45,some
840,959,130169165515.0,52,-24.0,male,1,18-30,masters
841,960,139273506275.0,94,-85.0,female,0,18-30,bachelors
842,961,135532749576.0,68,35.0,male,0,45-60,hs
843,962,130802186398.0,90,-69.0,female,0,30-45,bachelors
844,963,133537719219.0,108,-66.0,female,1,30-45,hs
845,964,109479707259.0,64,121.0,male,0,18-30,bachelors
846,965,141655959100.0,116,-7.0,female,0,30-45,hs
847,966,138502887637.0,60,-37.0,male,0,30-45,some
848,967,131848858807.0,54,81.0,male,0,30-45,professional
